air_temp,cloud_opacity,dewpoint_temp,dni,ghi,gti,precipitable_water,relative_humidity,wind_direction_100m,wind_speed_100m,wind_speed_10m,period_end,period
13,23.1,13,0,0,0,17.7,97.8,176,0.4,0.4,2023-12-20T23:10:00-05:00,PT5M
13,20,13,0,0,0,17.7,97.7,174,0.4,0.5,2023-12-20T23:15:00-05:00,PT5M
13,18.4,13,0,0,0,17.7,97.5,172,0.4,0.5,2023-12-20T23:20:00-05:00,PT5M
13,20,13,0,0,0,17.7,97.3,171,0.5,0.5,2023-12-20T23:25:00-05:00,PT5M
13,20,13,0,0,0,17.6,97.2,169,0.5,0.5,2023-12-20T23:30:00-05:00,PT5M
14,21.6,13,0,0,0,17.6,97,168,0.5,0.5,2023-12-20T23:35:00-05:00,PT5M
14,24.7,13,0,0,0,17.6,96.9,167,0.6,0.5,2023-12-20T23:40:00-05:00,PT5M
14,27.7,13,0,0,0,17.6,96.7,166,0.6,0.6,2023-12-20T23:45:00-05:00,PT5M
14,29.2,13,0,0,0,17.6,96.6,166,0.6,0.6,2023-12-20T23:50:00-05:00,PT5M
14,32.1,13,0,0,0,17.5,96.4,165,0.7,0.6,2023-12-20T23:55:00-05:00,PT5M
14,32.1,13,0,0,0,17.5,96.2,164,0.7,0.6,2023-12-21T00:00:00-05:00,PT5M
14,35,13,0,0,0,17.5,96.2,164,0.7,0.6,2023-12-21T00:05:00-05:00,PT5M
14,33.6,13,0,0,0,17.5,96.2,165,0.7,0.6,2023-12-21T00:10:00-05:00,PT5M
14,36.4,13,0,0,0,17.5,96.3,165,0.7,0.6,2023-12-21T00:15:00-05:00,PT5M
14,40.5,12.9,0,0,0,17.4,96.3,166,0.7,0.6,2023-12-21T00:20:00-05:00,PT5M
14,37.8,12.9,0,0,0,17.4,96.4,166,0.7,0.6,2023-12-21T00:25:00-05:00,PT5M
14,39.2,12.9,0,0,0,17.4,96.4,167,0.7,0.6,2023-12-21T00:30:00-05:00,PT5M
13,44.5,12.9,0,0,0,17.4,96.5,167,0.7,0.6,2023-12-21T00:35:00-05:00,PT5M
13,50.8,12.9,0,0,0,17.4,96.6,168,0.7,0.6,2023-12-21T00:40:00-05:00,PT5M
13,56.7,12.9,0,0,0,17.3,96.6,168,0.6,0.6,2023-12-21T00:45:00-05:00,PT5M
13,63.3,12.8,0,0,0,17.3,96.7,169,0.6,0.6,2023-12-21T00:50:00-05:00,PT5M
13,71.2,12.8,0,0,0,17.3,96.7,170,0.6,0.6,2023-12-21T00:55:00-05:00,PT5M
13,74.7,12.8,0,0,0,17.3,96.8,170,0.6,0.6,2023-12-21T01:00:00-05:00,PT5M
13,74.7,12.8,0,0,0,17.3,96.8,171,0.6,0.6,2023-12-21T01:05:00-05:00,PT5M
13,74.7,12.8,0,0,0,17.3,96.9,171,0.7,0.7,2023-12-21T01:10:00-05:00,PT5M
13,72.1,12.8,0,0,0,17.2,96.9,171,0.8,0.7,2023-12-21T01:15:00-05:00,PT5M
13,69.3,12.7,0,0,0,17.2,97,171,0.8,0.7,2023-12-21T01:20:00-05:00,PT5M
13,65.4,12.7,0,0,0,17.2,97,171,0.9,0.8,2023-12-21T01:25:00-05:00,PT5M
13,63.3,12.7,0,0,0,17.2,97.1,171,0.9,0.8,2023-12-21T01:30:00-05:00,PT5M
13,63.3,12.7,0,0,0,17.2,97.1,171,1,0.8,2023-12-21T01:35:00-05:00,PT5M
13,61.2,12.7,0,0,0,17.2,97.2,171,1.1,0.9,2023-12-21T01:40:00-05:00,PT5M
13,59,12.7,0,0,0,17.2,97.2,171,1.1,0.9,2023-12-21T01:45:00-05:00,PT5M
13,59,12.6,0,0,0,17.1,97.3,171,1.2,0.9,2023-12-21T01:50:00-05:00,PT5M
13,60.1,12.6,0,0,0,17.1,97.3,171,1.2,1,2023-12-21T01:55:00-05:00,PT5M
13,61.2,12.6,0,0,0,17.1,97.4,171,1.3,1,2023-12-21T02:00:00-05:00,PT5M
13,61.2,12.6,0,0,0,17.1,97.4,171,1.3,1,2023-12-21T02:05:00-05:00,PT5M
13,61.2,12.6,0,0,0,17.1,97.3,169,1.3,1,2023-12-21T02:10:00-05:00,PT5M
13,61.2,12.6,0,0,0,17.1,97.3,168,1.4,1,2023-12-21T02:15:00-05:00,PT5M
13,61.2,12.6,0,0,0,17.2,97.2,167,1.4,1,2023-12-21T02:20:00-05:00,PT5M
13,64.3,12.6,0,0,0,17.2,97.2,166,1.4,1,2023-12-21T02:25:00-05:00,PT5M
13,66.4,12.6,0,0,0,17.2,97.1,165,1.4,0.9,2023-12-21T02:30:00-05:00,PT5M
13,68.3,12.5,0,0,0,17.2,97.1,164,1.5,0.9,2023-12-21T02:35:00-05:00,PT5M
13,67.4,12.5,0,0,0,17.2,97,162,1.5,0.9,2023-12-21T02:40:00-05:00,PT5M
13,69.3,12.5,0,0,0,17.2,97,161,1.5,0.9,2023-12-21T02:45:00-05:00,PT5M
13,70.2,12.5,0,0,0,17.2,96.9,160,1.5,0.9,2023-12-21T02:50:00-05:00,PT5M
13,71.2,12.5,0,0,0,17.3,96.9,160,1.6,0.9,2023-12-21T02:55:00-05:00,PT5M
13,73,12.5,0,0,0,17.3,96.8,159,1.6,0.9,2023-12-21T03:00:00-05:00,PT5M
13,73,12.5,0,0,0,17.3,96.9,159,1.6,0.9,2023-12-21T03:05:00-05:00,PT5M
13,72.1,12.5,0,0,0,17.2,97,159,1.6,0.8,2023-12-21T03:10:00-05:00,PT5M
13,74.7,12.5,0,0,0,17.2,97.2,160,1.6,0.8,2023-12-21T03:15:00-05:00,PT5M
13,76.4,12.5,0,0,0,17.2,97.3,160,1.5,0.8,2023-12-21T03:20:00-05:00,PT5M
13,77.2,12.5,0,0,0,17.2,97.5,161,1.5,0.8,2023-12-21T03:25:00-05:00,PT5M
13,78,12.5,0,0,0,17.1,97.7,162,1.5,0.8,2023-12-21T03:30:00-05:00,PT5M
13,78.8,12.5,0,0,0,17.1,97.8,163,1.5,0.8,2023-12-21T03:35:00-05:00,PT5M
13,79.5,12.5,0,0,0,17.1,98,163,1.4,0.8,2023-12-21T03:40:00-05:00,PT5M
13,78.8,12.5,0,0,0,17.1,98.1,164,1.4,0.8,2023-12-21T03:45:00-05:00,PT5M
13,78.8,12.5,0,0,0,17,98.3,165,1.4,0.8,2023-12-21T03:50:00-05:00,PT5M
13,78,12.5,0,0,0,17,98.5,166,1.4,0.8,2023-12-21T03:55:00-05:00,PT5M
13,77.2,12.5,0,0,0,17,98.6,167,1.3,0.8,2023-12-21T04:00:00-05:00,PT5M
13,77.2,12.5,0,0,0,17,98.6,168,1.3,0.8,2023-12-21T04:05:00-05:00,PT5M
13,76.4,12.4,0,0,0,17,98.4,170,1.2,0.8,2023-12-21T04:10:00-05:00,PT5M
13,76.4,12.3,0,0,0,17,98.2,172,1.2,0.7,2023-12-21T04:15:00-05:00,PT5M
13,76.4,12.2,0,0,0,17,97.9,175,1.1,0.7,2023-12-21T04:20:00-05:00,PT5M
13,76.4,12.1,0,0,0,17,97.7,178,1,0.7,2023-12-21T04:25:00-05:00,PT5M
12,76.4,12,0,0,0,17,97.5,181,1,0.7,2023-12-21T04:30:00-05:00,PT5M
12,77.2,12,0,0,0,17,97.3,185,0.9,0.6,2023-12-21T04:35:00-05:00,PT5M
12,78,11.9,0,0,0,17.1,97.1,189,0.9,0.6,2023-12-21T04:40:00-05:00,PT5M
12,82.4,11.8,0,0,0,17.1,96.9,194,0.8,0.6,2023-12-21T04:45:00-05:00,PT5M
12,83.8,11.7,0,0,0,17.1,96.7,199,0.8,0.6,2023-12-21T04:50:00-05:00,PT5M
12,83.8,11.6,0,0,0,17.1,96.4,204,0.8,0.5,2023-12-21T04:55:00-05:00,PT5M
12,83.1,11.5,0,0,0,17.1,96.2,211,0.7,0.5,2023-12-21T05:00:00-05:00,PT5M
12,81.7,11.5,0,0,0,17.1,96.1,215,0.7,0.5,2023-12-21T05:05:00-05:00,PT5M
12,80.3,11.5,0,0,0,17.1,96,217,0.7,0.5,2023-12-21T05:10:00-05:00,PT5M
12,79.5,11.5,0,0,0,17.1,95.9,220,0.8,0.6,2023-12-21T05:15:00-05:00,PT5M
12,76.4,11.5,0,0,0,17.1,95.8,222,0.8,0.6,2023-12-21T05:20:00-05:00,PT5M
12,72.1,11.5,0,0,0,17.1,95.6,224,0.8,0.6,2023-12-21T05:25:00-05:00,PT5M
12,67.4,11.5,0,0,0,17.2,95.5,226,0.8,0.6,2023-12-21T05:30:00-05:00,PT5M
12,62.3,11.5,0,0,0,17.2,95.4,228,0.8,0.7,2023-12-21T05:35:00-05:00,PT5M
12,61.2,11.5,0,0,0,17.2,95.3,230,0.8,0.7,2023-12-21T05:40:00-05:00,PT5M
12,63.3,11.5,0,0,0,17.2,95.2,232,0.9,0.7,2023-12-21T05:45:00-05:00,PT5M
12,59,11.5,0,0,0,17.2,95.1,234,0.9,0.7,2023-12-21T05:50:00-05:00,PT5M
12,56.7,11.5,0,0,0,17.2,95,236,0.9,0.8,2023-12-21T05:55:00-05:00,PT5M
12,57.9,11.5,0,0,0,17.2,94.9,237,0.9,0.8,2023-12-21T06:00:00-05:00,PT5M
12,56.7,11.5,0,0,0,17.2,94.8,237,0.9,0.8,2023-12-21T06:05:00-05:00,PT5M
12,54.4,11.5,0,0,0,17.2,94.6,236,0.9,0.8,2023-12-21T06:10:00-05:00,PT5M
12,53.2,11.5,0,3,3,17.2,94.3,235,0.9,0.8,2023-12-21T06:15:00-05:00,PT5M
12,52,11.5,0,9,9,17.2,94.1,233,0.9,0.8,2023-12-21T06:20:00-05:00,PT5M
13,27.7,11.5,0,24,24,17.2,93.9,232,0.9,0.8,2023-12-21T06:25:00-05:00,PT5M
13,29.2,11.5,0,34,34,17.2,93.7,231,0.9,0.8,2023-12-21T06:30:00-05:00,PT5M
13,23.1,11.6,12,49,51,17.2,93.5,229,0.8,0.8,2023-12-21T06:35:00-05:00,PT5M
13,23.1,11.6,40,62,71,17.2,93.3,227,0.8,0.8,2023-12-21T06:40:00-05:00,PT5M
13,27.3,11.6,13,72,75,17.3,93.1,226,0.8,0.7,2023-12-21T06:45:00-05:00,PT5M
13,22.9,11.6,92,91,119,17.3,92.9,224,0.8,0.7,2023-12-21T06:50:00-05:00,PT5M
13,26.2,11.6,66,102,124,17.3,92.7,222,0.8,0.7,2023-12-21T06:55:00-05:00,PT5M
13,23.4,11.6,123,121,167,17.3,92.5,221,0.8,0.7,2023-12-21T07:00:00-05:00,PT5M
13,25.2,11.6,111,134,179,17.3,92.3,220,0.8,0.7,2023-12-21T07:05:00-05:00,PT5M
13,25.6,11.6,119,149,201,17.3,92,220,0.8,0.7,2023-12-21T07:10:00-05:00,PT5M
13,19.8,11.6,228,177,287,17.3,91.7,221,0.7,0.7,2023-12-21T07:15:00-05:00,PT5M
13,15.2,11.6,327,205,373,17.3,91.4,221,0.7,0.6,2023-12-21T07:20:00-05:00,PT5M
13,13.3,11.6,381,228,435,17.3,91.1,221,0.7,0.6,2023-12-21T07:25:00-05:00,PT5M
13,11.3,11.6,435,252,501,17.3,90.8,222,0.7,0.6,2023-12-21T07:30:00-05:00,PT5M
13,7.8,11.7,525,282,594,17.3,90.5,222,0.7,0.6,2023-12-21T07:35:00-05:00,PT5M
13,4.4,11.7,620,313,694,17.3,90.2,223,0.6,0.5,2023-12-21T07:40:00-05:00,PT5M
13,2.6,11.7,678,340,772,17.3,89.9,223,0.6,0.5,2023-12-21T07:45:00-05:00,PT5M
13,7,11.7,588,344,715,17.3,89.6,224,0.6,0.5,2023-12-21T07:50:00-05:00,PT5M
13,3.7,11.7,680,377,786,17.3,89.3,224,0.6,0.5,2023-12-21T07:55:00-05:00,PT5M
14,0.5,11.7,774,411,853,17.3,89,225,0.6,0.5,2023-12-21T08:00:00-05:00,PT5M
14,0.5,11.7,789,432,865,17.3,88.6,223,0.5,0.4,2023-12-21T08:05:00-05:00,PT5M
14,0,11.8,812,455,883,17.3,87.9,219,0.5,0.4,2023-12-21T08:10:00-05:00,PT5M
14,0,11.9,824,475,893,17.3,87.3,214,0.5,0.4,2023-12-21T08:15:00-05:00,PT5M
14,0,12,834,496,902,17.3,86.7,208,0.4,0.4,2023-12-21T08:20:00-05:00,PT5M
14,0,12.1,844,516,911,17.3,86.1,201,0.4,0.3,2023-12-21T08:25:00-05:00,PT5M
15,0,12.2,853,536,919,17.3,85.6,193,0.4,0.3,2023-12-21T08:30:00-05:00,PT5M
15,0,12.3,861,556,926,17.3,85,183,0.3,0.3,2023-12-21T08:35:00-05:00,PT5M
15,0,12.4,868,575,932,17.3,84.4,174,0.3,0.3,2023-12-21T08:40:00-05:00,PT5M
15,0.3,12.5,867,592,934,17.3,83.8,164,0.3,0.3,2023-12-21T08:45:00-05:00,PT5M
15,4.6,12.6,754,584,875,17.3,83.2,154,0.4,0.3,2023-12-21T08:50:00-05:00,PT5M
16,7.7,12.7,678,583,833,17.3,82.7,146,0.4,0.3,2023-12-21T08:55:00-05:00,PT5M
16,11.8,12.8,578,573,775,17.3,82.1,138,0.4,0.3,2023-12-21T09:00:00-05:00,PT5M
16,10.9,12.8,603,594,795,17.4,81.6,130,0.4,0.3,2023-12-21T09:05:00-05:00,PT5M
16,11.3,12.8,598,607,796,17.4,81,121,0.4,0.3,2023-12-21T09:10:00-05:00,PT5M
16,12.8,12.8,564,612,780,17.4,80.4,112,0.5,0.3,2023-12-21T09:15:00-05:00,PT5M
16,15.3,12.8,505,609,748,17.4,79.9,105,0.5,0.3,2023-12-21T09:20:00-05:00,PT5M
16,15.5,12.8,501,621,751,17.4,79.3,98,0.5,0.4,2023-12-21T09:25:00-05:00,PT5M
17,13.7,12.8,548,648,784,17.5,78.8,92,0.6,0.4,2023-12-21T09:30:00-05:00,PT5M
17,8,12.9,698,705,871,17.5,78.3,88,0.6,0.5,2023-12-21T09:35:00-05:00,PT5M
17,4,12.9,809,749,929,17.5,77.7,84,0.7,0.5,2023-12-21T09:40:00-05:00,PT5M
17,4,12.9,810,763,932,17.5,77.2,80,0.7,0.6,2023-12-21T09:45:00-05:00,PT5M
17,4,12.9,810,777,935,17.5,76.7,77,0.8,0.7,2023-12-21T09:50:00-05:00,PT5M
17,2,12.9,868,806,962,17.6,76.1,75,0.9,0.7,2023-12-21T09:55:00-05:00,PT5M
17,1,12.9,898,827,977,17.6,75.6,73,0.9,0.8,2023-12-21T10:00:00-05:00,PT5M
17,2,12.9,869,831,966,17.6,75.4,70,1,0.8,2023-12-21T10:05:00-05:00,PT5M
17,3,13,841,834,956,17.6,75.4,68,1,0.8,2023-12-21T10:10:00-05:00,PT5M
18,7,13.1,729,811,909,17.7,75.4,65,1,0.8,2023-12-21T10:15:00-05:00,PT5M
18,12,13.2,596,777,849,17.7,75.4,63,1,0.8,2023-12-21T10:20:00-05:00,PT5M
18,13,13.2,570,777,840,17.7,75.4,61,1,0.8,2023-12-21T10:25:00-05:00,PT5M
18,16,13.3,494,759,807,17.8,75.4,58,1,0.8,2023-12-21T10:30:00-05:00,PT5M
18,20,13.4,399,731,763,17.8,75.4,56,1,0.9,2023-12-21T10:35:00-05:00,PT5M
18,23,13.5,332,711,732,17.8,75.5,54,1,0.9,2023-12-21T10:40:00-05:00,PT5M
18,21,13.5,379,737,760,17.9,75.5,52,1.1,0.9,2023-12-21T10:45:00-05:00,PT5M
18,19,13.6,427,763,788,17.9,75.5,50,1.1,0.9,2023-12-21T10:50:00-05:00,PT5M
18,14,13.7,551,817,848,17.9,75.5,48,1.1,0.9,2023-12-21T10:55:00-05:00,PT5M
18,12,13.8,604,843,873,18,75.5,46,1.1,0.9,2023-12-21T11:00:00-05:00,PT5M
18,16,13.8,503,810,831,18,75.4,44,1.1,0.9,2023-12-21T11:05:00-05:00,PT5M
18,22,13.9,361,758,769,18.1,75.3,43,1.1,0.9,2023-12-21T11:10:00-05:00,PT5M
18,23,13.9,339,753,761,18.1,75.1,42,1.1,0.9,2023-12-21T11:15:00-05:00,PT5M
19,22,14,362,767,774,18.2,75,41,1.1,0.9,2023-12-21T11:20:00-05:00,PT5M
19,25,14.1,296,741,745,18.3,74.8,40,1.1,0.9,2023-12-21T11:25:00-05:00,PT5M
19,29,14.1,212,705,706,18.3,74.7,38,1.1,0.9,2023-12-21T11:30:00-05:00,PT5M
19,27,14.2,254,727,729,18.4,74.6,37,1.1,0.9,2023-12-21T11:35:00-05:00,PT5M
19,23,14.2,342,770,772,18.5,74.4,36,1.1,0.9,2023-12-21T11:40:00-05:00,PT5M
19,22,14.3,365,782,784,18.5,74.3,35,1.1,0.9,2023-12-21T11:45:00-05:00,PT5M
19,21,14.4,388,794,795,18.6,74.1,34,1.2,0.9,2023-12-21T11:50:00-05:00,PT5M
19,22,14.4,365,785,786,18.7,74,33,1.2,0.9,2023-12-21T11:55:00-05:00,PT5M
19,23,14.5,342,776,776,18.7,73.8,32,1.2,0.9,2023-12-21T12:00:00-05:00,PT5M
19,24,14.5,320,766,766,18.8,73.7,30,1.2,0.9,2023-12-21T12:05:00-05:00,PT5M
19,25,14.6,298,756,756,18.8,73.5,29,1.1,0.9,2023-12-21T12:10:00-05:00,PT5M
20,28,14.6,234,726,726,18.8,73.4,28,1.1,0.9,2023-12-21T12:15:00-05:00,PT5M
20,31,14.6,173,695,695,18.8,73.2,27,1.1,0.9,2023-12-21T12:20:00-05:00,PT5M
20,36,14.6,79,644,643,18.8,73.1,26,1,0.9,2023-12-21T12:25:00-05:00,PT5M
20,41,14.7,0,592,591,18.9,73,25,1,0.9,2023-12-21T12:30:00-05:00,PT5M
20,41,14.7,0,590,589,18.9,72.8,23,1,0.9,2023-12-21T12:35:00-05:00,PT5M
20,44,14.8,0,558,556,18.9,72.7,22,0.9,0.9,2023-12-21T12:40:00-05:00,PT5M
20,47,14.8,0,526,523,18.9,72.5,20,0.9,0.9,2023-12-21T12:45:00-05:00,PT5M
20,52,14.8,0,474,470,18.9,72.4,19,0.9,0.9,2023-12-21T12:50:00-05:00,PT5M
20,49,14.8,0,500,496,19,72.2,17,0.9,0.8,2023-12-21T12:55:00-05:00,PT5M
20,46,14.9,0,526,521,19,72.1,15,0.8,0.8,2023-12-21T13:00:00-05:00,PT5M
20,45,14.9,0,532,526,19,72,16,0.8,0.8,2023-12-21T13:05:00-05:00,PT5M
20,45,15,0,528,520,19,72,19,0.9,0.9,2023-12-21T13:10:00-05:00,PT5M
20,36,15,56,610,604,19,71.9,22,0.9,0.9,2023-12-21T13:15:00-05:00,PT5M
20,29,15,182,671,674,19.1,71.9,25,0.9,0.9,2023-12-21T13:20:00-05:00,PT5M
20,31,15.1,140,646,646,19.1,71.9,28,1,0.9,2023-12-21T13:25:00-05:00,PT5M
20,37,15.1,30,583,572,19.1,71.9,30,1,0.9,2023-12-21T13:30:00-05:00,PT5M
20,43,15.2,0,523,507,19.1,71.8,33,1.1,1,2023-12-21T13:35:00-05:00,PT5M
21,48,15.2,0,472,456,19.1,71.8,35,1.1,1,2023-12-21T13:40:00-05:00,PT5M
21,52,15.3,0,431,415,19.1,71.8,36,1.2,1,2023-12-21T13:45:00-05:00,PT5M
21,56,15.3,0,390,374,19.2,71.7,38,1.2,1,2023-12-21T13:50:00-05:00,PT5M
21,57,15.3,0,377,360,19.2,71.7,40,1.3,1,2023-12-21T13:55:00-05:00,PT5M
21,58,15.4,0,363,345,19.2,71.7,41,1.3,1.1,2023-12-21T14:00:00-05:00,PT5M
21,57,15.4,0,367,347,19.3,71.8,42,1.3,1.1,2023-12-21T14:05:00-05:00,PT5M
21,58,15.4,0,353,332,19.3,72.1,43,1.3,1.1,2023-12-21T14:10:00-05:00,PT5M
21,65,15.4,0,290,271,19.4,72.3,43,1.3,1.1,2023-12-21T14:15:00-05:00,PT5M
20,70,15.3,0,244,227,19.5,72.6,44,1.3,1,2023-12-21T14:20:00-05:00,PT5M
20,80,15.3,0,160,148,19.5,72.8,44,1.3,1,2023-12-21T14:25:00-05:00,PT5M
20,87,15.3,0,102,94,19.6,73.1,45,1.3,1,2023-12-21T14:30:00-05:00,PT5M
20,82,15.3,0,139,127,19.7,73.3,45,1.3,1,2023-12-21T14:35:00-05:00,PT5M
20,83,15.3,0,129,117,19.8,73.6,46,1.3,1,2023-12-21T14:40:00-05:00,PT5M
20,82,15.3,0,133,120,19.8,73.9,46,1.2,1,2023-12-21T14:45:00-05:00,PT5M
20,80.3,15.2,0,143,128,19.9,74.1,47,1.2,1,2023-12-21T14:50:00-05:00,PT5M
20,76.7,15.2,0,165,147,20,74.4,47,1.2,1,2023-12-21T14:55:00-05:00,PT5M
20,73.2,15.2,0,186,164,20,74.7,48,1.2,0.9,2023-12-21T15:00:00-05:00,PT5M
20,66.7,15.2,0,225,198,20.1,74.9,49,1.2,0.9,2023-12-21T15:05:00-05:00,PT5M
20,65.1,15.2,0,230,200,20,75,49,1.2,0.9,2023-12-21T15:10:00-05:00,PT5M
20,58.5,15.2,0,267,230,20,75.2,50,1.1,0.9,2023-12-21T15:15:00-05:00,PT5M
20,55.8,15.2,0,276,236,19.9,75.3,51,1.1,0.9,2023-12-21T15:20:00-05:00,PT5M
20,54.1,15.2,0,278,236,19.9,75.5,52,1.1,0.8,2023-12-21T15:25:00-05:00,PT5M
20,51.3,15.2,0,286,241,19.9,75.7,53,1,0.8,2023-12-21T15:30:00-05:00,PT5M
20,49.5,15.1,0,288,240,19.8,75.8,54,1,0.8,2023-12-21T15:35:00-05:00,PT5M
20,47.6,15.1,0,288,238,19.8,76,55,1,0.8,2023-12-21T15:40:00-05:00,PT5M
19,47.9,15.1,0,276,226,19.7,76.1,56,0.9,0.7,2023-12-21T15:45:00-05:00,PT5M
19,47.1,15.1,0,270,219,19.7,76.3,57,0.9,0.7,2023-12-21T15:50:00-05:00,PT5M
19,47.4,15.1,0,258,207,19.7,76.4,58,0.9,0.7,2023-12-21T15:55:00-05:00,PT5M
19,45.5,15.1,0,257,204,19.6,76.6,60,0.8,0.7,2023-12-21T16:00:00-05:00,PT5M
19,41.1,15.1,0,265,209,19.6,77,62,0.8,0.6,2023-12-21T16:05:00-05:00,PT5M
19,43.8,15,0,242,188,19.5,77.6,64,0.8,0.6,2023-12-21T16:10:00-05:00,PT5M
19,44.1,15,0,229,176,19.4,78.2,67,0.8,0.6,2023-12-21T16:15:00-05:00,PT5M
19,43.5,15,0,219,167,19.4,78.8,70,0.8,0.6,2023-12-21T16:20:00-05:00,PT5M
19,41.8,15,0,214,161,19.3,79.4,72,0.8,0.5,2023-12-21T16:25:00-05:00,PT5M
18,45,14.9,0,191,143,19.3,80,75,0.8,0.5,2023-12-21T16:30:00-05:00,PT5M
18,49.3,14.9,0,165,134,19.2,80.6,77,0.8,0.5,2023-12-21T16:35:00-05:00,PT5M
18,47.7,14.8,0,159,137,19.1,81.3,80,0.8,0.5,2023-12-21T16:40:00-05:00,PT5M
18,48.4,14.8,0,146,131,19.1,81.9,82,0.8,0.5,2023-12-21T16:45:00-05:00,PT5M
18,45.5,14.8,0,143,131,19,82.5,84,0.9,0.5,2023-12-21T16:50:00-05:00,PT5M
18,44.9,14.8,0,133,124,18.9,83.2,87,0.9,0.5,2023-12-21T16:55:00-05:00,PT5M
18,41.7,14.7,0,129,121,18.9,83.8,89,0.9,0.5,2023-12-21T17:00:00-05:00,PT5M
17,42.1,14.7,0,116,110,18.8,84.2,91,0.9,0.5,2023-12-21T17:05:00-05:00,PT5M
17,41.8,14.6,0,105,101,18.8,84.2,93,0.9,0.5,2023-12-21T17:10:00-05:00,PT5M
17,45.4,14.6,0,87,85,18.7,84.3,95,0.9,0.5,2023-12-21T17:15:00-05:00,PT5M
17,50.2,14.6,0,70,68,18.6,84.3,97,1,0.6,2023-12-21T17:20:00-05:00,PT5M
17,58.2,14.5,0,51,50,18.6,84.4,99,1,0.6,2023-12-21T17:25:00-05:00,PT5M
17,58.1,14.5,0,43,42,18.5,84.4,100,1,0.6,2023-12-21T17:30:00-05:00,PT5M
17,56.7,14.4,0,37,37,18.5,84.4,102,1,0.6,2023-12-21T17:35:00-05:00,PT5M
17,50.8,14.4,0,34,34,18.4,84.5,104,1.1,0.6,2023-12-21T17:40:00-05:00,PT5M
17,63.3,14.3,0,20,20,18.4,84.5,105,1.1,0.6,2023-12-21T17:45:00-05:00,PT5M
17,47.1,14.3,0,21,21,18.3,84.6,107,1.1,0.7,2023-12-21T17:50:00-05:00,PT5M
17,59,14.3,0,11,11,18.3,84.6,108,1.1,0.7,2023-12-21T17:55:00-05:00,PT5M
17,67.4,14.2,0,5,5,18.2,84.6,109,1.2,0.7,2023-12-21T18:00:00-05:00,PT5M
17,66.4,14.2,0,1,1,18.2,84.9,110,1.2,0.7,2023-12-21T18:05:00-05:00,PT5M
17,66.4,14.2,0,0,0,18.2,85.4,111,1.2,0.7,2023-12-21T18:10:00-05:00,PT5M
17,64.3,14.2,0,0,0,18.1,85.9,112,1.3,0.8,2023-12-21T18:15:00-05:00,PT5M
16,64.3,14.1,0,0,0,18.1,86.4,113,1.3,0.8,2023-12-21T18:20:00-05:00,PT5M
16,81.7,14.1,0,0,0,18.1,86.9,113,1.4,0.8,2023-12-21T18:25:00-05:00,PT5M
16,82.4,14.1,0,0,0,18.1,87.4,114,1.5,0.9,2023-12-21T18:30:00-05:00,PT5M
16,78.8,14.1,0,0,0,18,87.9,114,1.5,0.9,2023-12-21T18:35:00-05:00,PT5M
16,79.5,14.1,0,0,0,18,88.4,115,1.6,1,2023-12-21T18:40:00-05:00,PT5M
16,78,14.1,0,0,0,18,88.9,115,1.6,1,2023-12-21T18:45:00-05:00,PT5M
16,80.3,14,0,0,0,18,89.5,116,1.7,1,2023-12-21T18:50:00-05:00,PT5M
16,78.8,14,0,0,0,17.9,90,116,1.7,1.1,2023-12-21T18:55:00-05:00,PT5M
16,78.8,14,0,0,0,17.9,90.5,116,1.8,1.1,2023-12-21T19:00:00-05:00,PT5M
16,79.5,14,0,0,0,17.9,90.9,117,1.8,1.1,2023-12-21T19:05:00-05:00,PT5M
15,79.5,13.9,0,0,0,17.8,91.1,118,1.8,1.1,2023-12-21T19:10:00-05:00,PT5M
15,78.8,13.9,0,0,0,17.8,91.3,119,1.8,1.1,2023-12-21T19:15:00-05:00,PT5M
15,78.8,13.9,0,0,0,17.8,91.5,120,1.8,1.1,2023-12-21T19:20:00-05:00,PT5M
15,79.5,13.8,0,0,0,17.7,91.6,121,1.8,1.1,2023-12-21T19:25:00-05:00,PT5M
15,79.5,13.8,0,0,0,17.7,91.8,122,1.8,1.1,2023-12-21T19:30:00-05:00,PT5M
15,79.5,13.7,0,0,0,17.7,92,123,1.9,1.1,2023-12-21T19:35:00-05:00,PT5M
15,79.5,13.7,0,0,0,17.7,92.2,124,1.9,1,2023-12-21T19:40:00-05:00,PT5M
15,79.5,13.6,0,0,0,17.6,92.4,125,1.9,1,2023-12-21T19:45:00-05:00,PT5M
15,78.8,13.6,0,0,0,17.6,92.6,126,1.9,1,2023-12-21T19:50:00-05:00,PT5M
15,74.7,13.6,0,0,0,17.6,92.8,127,1.9,1,2023-12-21T19:55:00-05:00,PT5M
15,74.7,13.5,0,0,0,17.5,93,128,1.9,1,2023-12-21T20:00:00-05:00,PT5M
15,69.3,13.5,0,0,0,17.5,93.2,129,2,1,2023-12-21T20:05:00-05:00,PT5M
15,65.4,13.4,0,0,0,17.5,93.3,131,2,1.1,2023-12-21T20:10:00-05:00,PT5M
15,61.2,13.4,0,0,0,17.5,93.4,132,2.1,1.2,2023-12-21T20:15:00-05:00,PT5M
14,57.9,13.4,0,0,0,17.5,93.5,133,2.2,1.2,2023-12-21T20:20:00-05:00,PT5M
14,60.1,13.4,0,0,0,17.5,93.6,134,2.3,1.3,2023-12-21T20:25:00-05:00,PT5M
